universities_id,universities_name
114549.0,Автомеханический Техникум им. Лепсе
114545.0,Blackburn college горел в аду
114475.0,УГТУ-УПИ (ИФ)
114325.0,Institut des civilisations européennes
114262.0,Приднепровская Государственная Строительно-Архитектурная Академия
114224.0,35 колледж
114141.0,VŠB-TUO
113976.0,"БМА (BSA, филиал)"
113967.0,ЧФ КПИ
113952.0,جامعة الإمام محمد بن سعود الإسلامية
113942.0,НИИ ХУЯ
113921.0,ГАСУА (ДАСОА) филиал
113889.0,Желтоводское педагогическое училище
113874.0,ВТУ (ТФ)
113775.0,СГА
113663.0,МГЭИ (НФ)
113637.0,ԱՏԿՏԻԻ (ԵՄ) (ИВЭСЭП (ЕФ))
113521.0,ДГУ (ИФ)
113481.0,ЛГУ им А. С. Пушкина (ДФ)
113287.0,"КА ""Шаг"" (ВФ)"
113233.0,xxx
113014.0,СГА (ВФ)
112939.0,ЮУрГУ (представительство)
112909.0,ГОУСПОСПЭК
112807.0,МГЭИ (НФ)
112705.0,UKW (AB) Bydgoszcz
112692.0,外語大(TUFS)
112624.0,Международный университет Кыргызстана (МУК)
112509.0,ЧФЮУ (бывш. ЧФЮИ)
112397.0,лицей 11
112271.0,ЛФ ВГУ
112227.0,РГСУ
112220.0,НСХТ
112212.0,MPİ (МПИ)
112175.0,ВУППРО при МВД Украины
112007.0,БДМРПТ
111855.0,Северодонецкое музыкальное училище
111835.0,ТашГТУ им. Беруни
111760.0,Cibali lisesi
111757.0,Академия МВД Грузии
111680.0,Златоустовский техникум советской торговли
111663.0,复旦大学
111659.0,Карагандинский Государственный Индустриальный Университет
111632.0,Торогово-кооперативный колледж
111513.0,школа №2
111494.0,№8
111330.0,СПК(ф)НовГу
111280.0,ТГЮИ
111216.0,Пермский государственный технический университет
111029.0,суньхуйвчай
110764.0,МК СумДУ
110752.0,МЭСИ (представительство)
110638.0,Сахалинское Морское Училище
110591.0,МУИС (NUM)
110570.0,школа7
110388.0,Негде
110259.0,Friedrich-Schiller-Universität
110077.0,КузГТУ (филиал)
110017.0,ГАСУА (КФ)
110007.0,ТВВПСУ
109855.0,HfK Bremen
109706.0,Московский государственный университет по Землеустройству
109679.0,БВТККУ им. К. А. Мерецкова (до 1999 г.)
109562.0,МФПА (ИФ)
109368.0,Anton Rubinstein Akademie
109254.0,Gangstar
109234.0,Ргппу
109232.0,КГМА (КФ)
109214.0,какой то хзшная шарга
109200.0,школа № 33
109095.0,ГУФКиС (USEFS)
109086.0,СТХТ НУХТ
108973.0,Школа №1
108866.0,ТИСБИ (АФ)
108818.0,СГА
108667.0,ВЗФЭИ (КФ)
108346.0,Мухосранский коробкостроительный
108279.0,American Academy of Dramatic Arts
108113.0,"аціональний університет""острозька академія"""
108092.0,ОГМЭК
108006.0,ИЯЭ (ф) СПбГПУ 
107873.0,СГУПС (филиал)
107849.0,ЮФУ (филиал)
107477.0,МВД
107469.0,TUIT
107420.0,МГИУ (ЯФ)
107210.0,Boston Conservatory
107203.0,КНУКиИ (КФ)
107154.0,БИЭУ (филиал ОМУРЧ Украина)
107035.0,РАП НФ
107019.0,куда возьмут
106984.0,КИПП
106944.0,Автошкола РОСТО-ДОСААФ
106869.0,МФЮА (ВФ)
106595.0,ПАГС им. Столыпина (УФ)
106529.0,Staatliches Eifel-Gymnasium
106486.0,"ՃՇՀԱՀ (НУАСА, бывш. ԵՃՇՊՀ, ЕГУАС)"
106394.0,Высшая Школа Магии и Волшебства
106316.0,МИП
106304.0,Uni Kassel (ehem. GhK)
106138.0,Гимназия №13
106019.0,КБТТЛ
105921.0,МАУП (ЧФ)
105838.0,РГТЭУ (бывш. МГУК) (ИФ)
105792.0,ГВВКУС (до 1974 г.)
105699.0,ЧГТУ
105328.0,ИС НАНУ
105323.0,СИПО
105282.0,ХТС
105281.0,РГУТиС (КФ)
105277.0,"Hogwarts, school of witchcraft and wizandry"
105253.0,Школа №1
105239.0,ЕГК им. Комитаса
105216.0,American University of Cyprus
105213.0,МЕД УЧИЛИЩЕ 1
105178.0,НСМПБИ
105118.0,ЧИБД НБУ
105043.0,American Musical and Dramatic Academy (LA Campus)
105037.0,"КГУ им. Коркыт Ата (бывш. КПТИ, КИИАП, КПИ, КызГУ)"
105027.0,ИрГТУ
105008.0,СИОТО
104964.0,НКИ (ПФ)
104814.0,ИФУП им. Д. Галицкого
104679.0,сэмко грыз
104655.0,Школа концептуального строения лапидарной педализации
104645.0,НФИ КемГУ
104562.0,ИЯФ СО РАН
104558.0,ИЦиГ СО РАН
104545.0,Жирновский нефте-газовый
104525.0,ЧИММП (филиал УАБП)
104479.0,ИВЭСЭП (ВФ)
104463.0,МИЭП (филиал)
104440.0,哈尔滨工程大学 (Harbin Engineering University)
104424.0,БИЭТ (филиал ДВГТУ)
104294.0,华中科技大学 (Huazhong University of Science and Technology)
104293.0,HfP
104237.0,Темиртауское медицинское училище
104138.0,КФ МУФ
104129.0,МЮИ МВД РФ
104119.0,РГГУ
104024.0,Metekhi
103894.0,"МИФИ, Озёрск"
103819.0,БЮИ МВД РФ
103689.0,МСГИ (КФ)
103646.0,НФ НМетАУ
103627.0,КВВАУЛ (до 1998 г.)
103491.0,УТЭИ КНТЭУ
103427.0,КСЭИ
103370.0,ПУПКУ (СФ)
103177.0,Высший Нахально-Базарный Институт
103132.0,РГУФКСиТ (филиал)
103077.0,Трубчевский педагогический
103022.0,МЭСИ
102926.0,ТГУ (UST)
102917.0,"вечерняя школа ""распиздяй"""
102899.0,"МГТУ ""МАМИ"" (ДФ)"
102871.0,КИЭП
102710.0,НИЭУП (СФ)
102585.0,В-Волоцкое мед.училище.
102558.0,ПА Грузии
102526.0,СГА
102508.0,Школа №1
102468.0,ЧелГУ (представительство)
102429.0,ПТУ
102382.0,РФ РАНХиГС (ВВАГС РФ)
102330.0,ТГПИ им.Сейиди
102282.0,ВЮИ ФСИН (ИФ)
102216.0,Weißensee KHB
102200.0,"ЮЗГУ (КурскГТУ, филиал)"
102121.0,ИПЭК
102015.0,ГВВСКУ (закр.)
101953.0,СГА
101916.0,Тефеккюр
101783.0,Индустриальный техникум
101759.0,ТНУ им. В. И. Вернадского
101669.0,Талгарский колледж Агробизнеса и Менеджмента
101650.0,ЮИ МВД РФ (ЧФ)
101506.0,UW Wrocław
101486.0,БГАМ (филиал)
101409.0,МФЮА (МОФ)
101385.0,МГУ (БФ)
101327.0,ПУ-4
101300.0,ВГАВМ (филиал)
101299.0,СГА (ИФ)
101217.0,МФПА (КФ)
101212.0,VDU
101211.0,школа 60
101143.0,НГАСУ Сибстрин (ИФ)
101026.0,КАРГТУ
100932.0,Balassi Intézet (BBI)
100929.0,МГТУ ГА (ИФ)
100913.0,УГАТУ (НФ)
100760.0,БПФ ПГУ им. Шевченко
100680.0,МГУТУ (филиал)
100440.0,ГИУА (бывш. ЕрПИ) (ВФ)
100268.0,МПСИ (ЧФ)
100263.0,МГУ
100157.0,ТГУ им. Джавахишвили (филиал)
100129.0,ГОУ ПУ-20
99883.0,ННГАСУ
99880.0,ТюмГНГУ (филиал)
99869.0,Голицынская СОШ№2
99821.0,Школа №2
99408.0,СЛИ (филиал СПбГЛТА им. Кирова)
99368.0,ГМРТ (Гурьевский Морской Рыбопромышленный Техникум)
99215.0,школа №2
99165.0,Havat-ha-noar
98918.0,ЧИЭиМ (филиал СПбГПУ)
98867.0,КазНАМ
98772.0,Гимназия
98678.0,ЭВЗРКУ (до 1994г.)
98623.0,НГАУ
98434.0,МГЭИ (бывш. ГЭНИ)
98399.0,СПЭК
98393.0,МОИ Академии ВЭГУ
98362.0,Филиал РГСУ в г.Руза
98353.0,"КА ""Шаг"" (ПФ)"
98293.0,Qiqihaer daxue
98291.0,КНУ им. Баласагына
98243.0,ТАУ
98224.0,НГИ
98180.0,УрГПУ (НФ)
98173.0,МНУМ (ULIM)
98144.0,МШБ
98122.0,ВГКС
98026.0,гимназия№2
97863.0,СФУ (АФ №2)
97787.0,МГОУ (филиал)
97731.0,ИГУ (АФ)
97719.0,впу 64
97675.0,МАУП (РФ)
97645.0,Невинномысский экономико-правовой техникум
97507.0,БГАТУ
97417.0,UFAR
97415.0,"ՀՊՃՀ (ГИУА, бывш. ЕрПИ)"
97310.0,МЭСИ МФ
97185.0,БГПУ им. М. Танка
97183.0,МАЭП (МФ)
97175.0,НИИ СП РФ
97142.0,МГЭИ (ННФ)
97074.0,МИТСО
97038.0,ИК СО РАН
97033.0,ПГАА
96903.0,КГПУ им. Остроградского
96887.0,ВУЗ  ИМЕНИ МЕНЯ
96875.0,МГЛУ (бывш. МГПИИЯ)
96808.0,РНХИ им. Поленова
96789.0,Approach International Student Center
96782.0,МГТУ ГА (РФ)
96774.0,БГТУ (бывш. БТИ им. Кирова)
96731.0,СПбГУКИ
96718.0,СГА (ПФ)
96533.0,ВГТУ (бывш. ВоПИ) (ЧФ)
96497.0,МЕДАКАДЕМИЯ
96472.0,Даугавпилсский техникум железнодорожного транспорта
96386.0,Школа №37
96356.0,London South Bank University (LSBU)
96333.0,СамПДС
96295.0,СГТУ
96064.0,ИМТТ
96030.0,КФ ЮРГТУ (НПИ)
96008.0,МОИУ (бывш. ИБПИТ)
95978.0,НГУ им. Лесгафта (БФ)
95938.0,не учусь
95853.0,Школа №21
95674.0,АНО
95663.0,Лицей №7
95583.0,Պրոգրես (Прогресс)
95294.0,РГГУ (ННФ)
95062.0,МИЭП (КФ)
95052.0,ВУАТТ
95048.0,IBS Kelajak Ilmi
94866.0,КубГМУ (АФ)
94863.0,МосАП (РФ)
94849.0,хмельницкий економический университет
94687.0,ЮТОТиП
94650.0,ВГУЭС (филиал)
94635.0,ИФиП УрО РАН
94625.0,Tampereen kauppaoppilaitos
94617.0,ИЗиСП при Правительстве РФ
94562.0,ЛМА (LJA)
94509.0,БЭТ
94451.0,КГТУ (филиал)
94448.0,БГУИР (бывш. МРТИ)
94406.0,ВЗЭИС МФ (закрыт)
94186.0,Колледж информатики и вычислительной техники
94100.0,СГА
94028.0,New York Center for Art & Media Studies
94025.0,БГАМ (МАМ)
93859.0,ВЮИ ФСИН РФ
93849.0,МГИУ
93847.0,ВУЭМ (СУЕМ)
93796.0,Енакиевский горный техникум
93638.0,Белорусский Институт Правоведения
93490.0,РФ ПГУ им. Шевченко
93413.0,КИСиКС им. Святой княгини Ольги
93375.0,Erevani Petakan Tntesagitakan Hamalsaran
93347.0,ИПМаш РАН
93338.0,ИСИ СО РАН
93299.0,МГСУ
93165.0,ЮРГУЭС (представительство)
93146.0,РГТЭУ (РИ)
93142.0,ЕУФИМБ (ЛФ)
93131.0,ЮЗКНО СЗТУ
93061.0,New York Conservatory of Music
93025.0,КСУ (ЗФ)
92839.0,лицей 20
92614.0,КубГУ (НФ)
92559.0,китайский разведовательный
92516.0,ВИКОП
92435.0,ЯПАТ
92432.0,МГГУ (бывш. МГОПУ) им. Шолохова
92426.0,Ямальский полярный агроэкономический техникум
92286.0,ԵԹԿՊԻ (ЕГИТиК)
92239.0,Ялтинский техникум советской торговли
92115.0,МПГУ НФ
92110.0,ALFRED UNIVERSITY
91996.0,им. Великого Червяка  Вормика
91934.0,КВВАИУ (до 1990 г.)
91927.0,ХИСТ
91838.0,ՀՊՏՀ (АГЭУ)
91812.0,Крутой
91804.0,СГА (ДФ)
91769.0,КОПИ
91761.0,Ташкентский Профессиональный Политехнический колледж
91697.0,УРАО (НФ)
91639.0,НИСД
91596.0,МИЭП (РФ)
91571.0,ВА ПВО СВ им. Василевского (до 1994 г.)
91528.0,ХГЭОУ
91265.0,Муз училища
91250.0,ՀՌԱ (АТиР)
91191.0,ЯСТТС
91133.0,ВГШ им. Дубнова (бывш. ЕУМ)
91080.0,"РГЭУ ""РИНХ"" (филиал)"
90963.0,КЭИ КНЭУ
90943.0,Волховский колледж транспортного строительства
90894.0,ИЭТ (бывш. НПИ)
90842.0,ДВГМА
90830.0,БТЭУПК
90810.0,МИТ (филиал РМАТ)
90778.0,РосНОУ (филиал в СПб)
90764.0,ИУЭПИ
90431.0,СОШ № 1
90424.0,ИУП
90422.0,ЧГИКИ
90347.0,"МАИ ""Стрела"""
90327.0,Атырауский политехнический колледж
90312.0,КТУМ (UCCM)
90229.0,ПУ 25 им. А. Мерзлова
90139.0,СГА (НФ)
90012.0,Purdue University - West Lafayette
89978.0,БГСХА
89971.0,ВолГУ (АФ)
89959.0,СГ-КК
89941.0,"РВУЗ ""Крымский гуманитарный университет"""
89940.0,ЛАТ
89863.0,МИЭМП (СФ)
89830.0,Ивантеевский механико-технолог.техникум
89813.0,МЭСИ (КФ)
89756.0,КГПУ им. Винниченко
89741.0,перспектива
89734.0,школа  15
89711.0,УИКП (КФ)
89523.0,СВВМИУ
89513.0,ТОУ
89500.0,РКИИГА
89484.0,Биробиджанский Промышленно-Гуманитарный колледж
89465.0,КФ РГУП (бывш. КЮИ НУ «ЮАУ им. Ярослава Мудрого»)
89445.0,МПСИ
89279.0,КГТУ им. Раззакова (бывш. ФПИ)
89277.0,МАРТИТ
89225.0,*
89219.0,ВПТУ-23
89153.0,МГУП
89051.0,BHS
89036.0,ННГУ им. Лобачевского (ДФ)
89017.0,МГОУ (ПФ)
89016.0,РосЗИТЛП (ТФ)
88815.0,КубГАУ (АФ)
88780.0,мгупп
88625.0,СГА
88584.0,АФСО РФ
88582.0,Академия ФСБ
88549.0,РГСУ (ОФ)
88431.0,АУ при Президенте РБ
88358.0,ПЛ 53
88356.0,Kuwait State University
88240.0,АИТП (ф) АТиСО
88160.0,ПТУ-46
88136.0,УГМТУ им. Макарова (ХФ) 
88124.0,Дивногорский лесхоз-техникум
88038.0,Cēsu 2. vidusskola
87686.0,ВФ НГТУ им. Р. Е. Алексеева
87678.0,ККСЭИИТ
87641.0,МГВРК
87545.0,КГИПУ
87493.0,МЭИ (СФ)
87405.0,ГУМиФ им. Н. Тестемицану (USMF)
87339.0,ВНУ им. Леси Украинки
87219.0,МИУ (ИФ)
87196.0,ТГИЯ
87160.0,AUA
87098.0,ЕКУБиП
87076.0,НУВД (СФ)
87061.0,Гимназия
87041.0,266
86980.0,СибГУФКС (КФ)
86777.0,Университет Европейских знаний
86767.0,ТулГУ (ЩФ)
86707.0,Колледж Эмек Исраэль
86702.0,ЛЭГИ
86576.0,УрГУПС (НТФ)
86466.0,AWF Wrocław
86456.0,МИПП (ТФ)
86415.0,ИИиИТ (ф) СПбГУП
86370.0,АПУ (филиал)
86333.0,школа №27
86322.0,СТЭК
86256.0,КГУ им. Некрасова
86154.0,МГУТиУ (СФ)
85936.0,Калуський коледж культури і мистецтв
85843.0,Школа N60
85736.0,Uni Luebeck
85717.0,МАУП (ХФ)
85645.0,ККЭТ
85566.0,MATI RGTU
85546.0,МЮИ МЮ РФ (ИФ)
85472.0,МГЭИ (СФ)
85258.0,ИСИ (ЯФ)
85233.0,抜け忍
85012.0,МИР (ТФ)
84968.0,РАУ
84916.0,школа № 1
84835.0,ОГИ
84757.0,RMIT
84713.0,AAT
84693.0,КУ МВД РФ (НФ)
84639.0,Արտաշատ (Арташат)
84615.0,GMMF
84605.0,ИФ ДГПУ
84508.0,МГУТУ (филиал)
84466.0,МАДИ (СФ)
